a|PersonType|NameStyle|Title|FirstName|MiddleName|LastName|Suffix|EmailPromotion|AdditionalContactInfo
10562|IN|0|NULL|Kari|NULL|Vazquez|NULL|2|NULL
10563|IN|0|NULL|Rebecca|J|Wright|NULL|1|NULL
10564|IN|0|NULL|Kari|NULL|Blanco|NULL|0|NULL
10565|IN|0|NULL|Kari|NULL|Serrano|NULL|0|NULL
10566|IN|0|NULL|Sophia|NULL|Wright|NULL|0|NULL
10567|IN|0|NULL|Kari|D|Ramos|NULL|0|NULL
10568|IN|0|NULL|Mary|P|Wright|NULL|0|NULL
10569|IN|0|NULL|Amber|L|Wright|NULL|0|NULL
10570|IN|0|NULL|Courtney|D|Wright|NULL|2|NULL
10571|IN|0|NULL|Kari|NULL|Carlson|NULL|0|NULL
10572|IN|0|NULL|Kari|NULL|Suarez|NULL|0|NULL
10573|IN|0|NULL|Jenna|NULL|Wright|NULL|1|NULL
10574|IN|0|NULL|Jordan|NULL|Wright|NULL|1|NULL
10575|IN|0|NULL|Kari|V|Sanz|NULL|0|NULL
10576|IN|0|NULL|Arturo|H|Chande|NULL|2|NULL
10577|IN|0|NULL|Meredith|NULL|Suri|NULL|2|NULL
10578|IN|0|NULL|Sierra|NULL|Wright|NULL|1|NULL
10579|IN|0|NULL|Yiroyuki|NULL|Sato|NULL|0|NULL
10580|IN|0|NULL|Bailey|L|Wright|NULL|0|NULL
10581|IN|0|NULL|Mackenzie|K|Wright|NULL|0|NULL
10582|IN|0|NULL|Carol|C|Wright|NULL|1|NULL
10583|IN|0|NULL|Meredith|NULL|Patel|NULL|2|NULL
10584|IN|0|NULL|Sara|NULL|Wright|NULL|0|NULL
10585|IN|0|NULL|Meredith|B|Vance|NULL|1|NULL
10586|IN|0|NULL|Meredith|NULL|Malhotra|NULL|1|NULL
10587|IN|0|NULL|Janet|E|Wright|NULL|2|NULL
10588|IN|0|NULL|Meredith|NULL|Sai|NULL|0|NULL
10589|IN|0|NULL|Meredith|H|Arun|NULL|1|NULL
10590|IN|0|NULL|Katelyn|A|Wright|NULL|2|NULL
10591|IN|0|NULL|Arturo|NULL|Carson|NULL|0|NULL
10592|IN|0|NULL|Meredith|D|Madan|NULL|0|NULL
10593|IN|0|NULL|Savannah|L|Wright|NULL|1|NULL
10594|IN|0|NULL|Meredith|V|Srini|NULL|2|NULL
10595|IN|0|NULL|Meredith|M|Prasad|NULL|0|NULL
10596|IN|0|NULL|Kaylee|NULL|Wright|NULL|0|NULL
10597|IN|0|NULL|Allison|R|Wright|NULL|1|NULL
10598|IN|0|NULL|Meredith|NULL|Schmidt|NULL|1|NULL
10599|IN|0|NULL|Meredith|NULL|Rana|NULL|0|NULL
10600|IN|0|NULL|Meredith|NULL|Raman|NULL|1|NULL
10601|IN|0|NULL|Andrea|NULL|Wright|NULL|1|NULL
10602|IN|0|NULL|Chloe|L|Lopez|NULL|0|NULL
10603|IN|0|NULL|Meredith|S|Subram|NULL|0|NULL
10604|IN|0|NULL|Julia|I|Lopez|NULL|0|NULL
10605|IN|0|NULL|Meredith|NULL|Mehta|NULL|0|NULL
10606|IN|0|NULL|Meredith|NULL|Garcia|NULL|0|NULL
10607|IN|0|NULL|Jennifer|D|Lopez|NULL|0|NULL
10608|IN|0|NULL|Kaitlyn|NULL|Lopez|NULL|2|NULL
10609|IN|0|NULL|Meredith|NULL|Fernandez|NULL|0|NULL
10610|IN|0|NULL|Morgan|F|Lopez|NULL|1|NULL
10611|IN|0|NULL|Arturo|NULL|Nara|NULL|0|NULL
10612|IN|0|NULL|Meredith|Y|Lopez|NULL|0|NULL
10613|IN|0|NULL|Isabella|NULL|Lopez|NULL|1|NULL
10614|IN|0|NULL|Meredith|M|Martinez|NULL|0|NULL
10615|IN|0|NULL|Natalie|L|Lopez|NULL|0|NULL
10616|IN|0|NULL|Alexandra|NULL|Lopez|NULL|2|NULL
10617|IN|0|NULL|Meredith|NULL|Gonzalez|NULL|0|NULL
10618|IN|0|NULL|Meredith|NULL|Rodriguez|NULL|0|NULL
10619|IN|0|NULL|Sydney|NULL|Lopez|NULL|0|NULL
10620|IN|0|NULL|Meredith|S|Sanchez|NULL|1|NULL
10621|IN|0|NULL|Meredith|A|Perez|NULL|0|NULL
10622|IN|0|NULL|Katherine|NULL|Lopez|NULL|1|NULL
10623|IN|0|NULL|Amanda|J|Lopez|NULL|0|NULL
10624|IN|0|NULL|Meredith|W|Martin|NULL|0|NULL
10625|IN|0|NULL|Meredith|NULL|Gomez|NULL|2|NULL
10626|IN|0|NULL|Meredith|B|Ruiz|NULL|0|NULL
10627|IN|0|NULL|Meredith|W|Diaz|NULL|0|NULL
10628|IN|0|NULL|Arturo|T|Rai|NULL|0|NULL
10629|IN|0|NULL|Meredith|B|Hernandez|NULL|0|NULL
10630|IN|0|NULL|Hailey|M|Lopez|NULL|0|NULL
10631|IN|0|NULL|Meredith|NULL|Alvarez|NULL|0|NULL
10632|IN|0|NULL|Maria|E|Lopez|NULL|0|NULL
10633|IN|0|NULL|Meredith|NULL|Johnsen|NULL|0|NULL
10634|IN|0|NULL|Gabrielle|D|Lopez|NULL|0|NULL
10635|IN|0|NULL|Haley|M|Lopez|NULL|2|NULL
10636|IN|0|NULL|Rebecca|F|Lopez|NULL|0|NULL
10637|IN|0|NULL|Meredith|D|Moreno|NULL|1|NULL
10638|IN|0|NULL|Meredith|NULL|Munoz|NULL|2|NULL
10639|IN|0|NULL|Madeline|G|Lopez|NULL|0|NULL
10640|IN|0|NULL|Meredith|M|Alonso|NULL|0|NULL
10641|IN|0|NULL|Sophia|C|Lopez|NULL|1|NULL
10642|IN|0|NULL|Mary|R|Lopez|NULL|0|NULL
10643|IN|0|NULL|Meredith|J|Romero|NULL|1|NULL
10644|IN|0|NULL|Amber|NULL|Lopez|NULL|0|NULL
10645|IN|0|NULL|Meredith|NULL|Navarro|NULL|2|NULL
10646|IN|0|NULL|Courtney|NULL|Lopez|NULL|2|NULL
10647|IN|0|NULL|Meredith|T|Gutierrez|NULL|2|NULL
10648|IN|0|NULL|Jenna|M|Lopez|NULL|1|NULL
10649|IN|0|NULL|Meredith|NULL|Torres|NULL|0|NULL
10650|IN|0|NULL|Jordan|L|Lopez|NULL|0|NULL
10651|IN|0|NULL|Meredith|NULL|Dominguez|NULL|1|NULL
10652|IN|0|NULL|Meredith|E|Gill|NULL|1|NULL
10653|IN|0|NULL|Bailey|R|Lopez|NULL|0|NULL
10654|IN|0|NULL|Meredith|M|Vazquez|NULL|1|NULL
10655|IN|0|NULL|Mackenzie|NULL|Lopez|NULL|1|NULL
10656|IN|0|NULL|Meredith|NULL|Browning|NULL|0|NULL
10657|IN|0|NULL|Gabriella|NULL|Lopez|NULL|0|NULL
10658|IN|0|NULL|Sara|A|Lopez|NULL|0|NULL
10659|IN|0|NULL|Jan|NULL|Lopez|NULL|0|NULL
10660|IN|0|NULL|Meredith|NULL|Serrano|NULL|0|NULL
10661|IN|0|NULL|Meredith|A|Ramos|NULL|0|NULL
10662|IN|0|NULL|Katelyn|NULL|Lopez|NULL|2|NULL
10663|IN|0|NULL|Savannah|NULL|Lopez|NULL|0|NULL
10664|IN|0|NULL|Meredith|G|Carlson|NULL|0|NULL
10665|IN|0|NULL|Kaylee|E|Lopez|NULL|0|NULL
10666|IN|0|NULL|Meredith|NULL|Suarez|NULL|2|NULL
10667|IN|0|NULL|Allison|D|Lopez|NULL|0|NULL
10668|IN|0|NULL|Andrea|NULL|Lopez|NULL|0|NULL
10669|IN|0|NULL|Chloe|R|Hill|NULL|1|NULL
10670|IN|0|NULL|Arturo|J|Goel|NULL|0|NULL
10671|IN|0|NULL|Julia|B|Hill|NULL|1|NULL
10672|IN|0|NULL|Jennifer|NULL|Hill|NULL|1|NULL
10673|IN|0|NULL|Kristi|NULL|Kapoor|NULL|0|NULL
10674|IN|0|NULL|Kaitlyn|M|Hill|NULL|1|NULL
10675|IN|0|NULL|Morgan|M|Hill|NULL|0|NULL
10676|IN|0|NULL|Kristi|l|Chapman|NULL|0|NULL
10677|IN|0|NULL|Isabella|P|Hill|NULL|1|NULL
10678|IN|0|NULL|Natalie|L|Hill|NULL|0|NULL
10679|IN|0|NULL|Alexandra|K|Hill|NULL|1|NULL
10680|IN|0|NULL|Kristi|C|Patel|NULL|2|NULL
10681|IN|0|NULL|Sydney|NULL|Hill|NULL|2|NULL
10682|IN|0|NULL|Katherine|L|Hill|NULL|1|NULL
10683|IN|0|NULL|Kristi|T|Vance|NULL|0|NULL
10684|IN|0|NULL|Kristi|S|Malhotra|NULL|0|NULL
10685|IN|0|NULL|Amanda|NULL|Hill|NULL|0|NULL
10686|IN|0|NULL|Kristi|P|Sai|NULL|0|NULL
10687|IN|0|NULL|Stephanie|M|Hill|NULL|0|NULL
10688|IN|0|NULL|Hailey|NULL|Hill|NULL|0|NULL
10689|IN|0|NULL|Kristi|W|Arthur|NULL|0|NULL
10690|IN|0|NULL|Maria|C|Hill|NULL|1|NULL
10691|IN|0|NULL|Kristi|I|Madan|NULL|1|NULL
10692|IN|0|NULL|Kristi|M|Smith|NULL|1|NULL
10693|IN|0|NULL|Haley|J|Hill|NULL|2|NULL
10694|IN|0|NULL|Rebecca|C|Hill|NULL|0|NULL
10695|IN|0|NULL|Kristi|J|Prasad|NULL|0|NULL
10696|IN|0|NULL|Madeline|D|Hill|NULL|1|NULL
10697|IN|0|NULL|Alexandra|J|Johnson|NULL|0|NULL
10698|IN|0|NULL|Kristi|J|Schmidt|NULL|0|NULL
10699|IN|0|NULL|Kristi|NULL|Randall|NULL|0|NULL
10700|IN|0|NULL|Alexandra|A|Winston|NULL|1|NULL
10701|IN|0|NULL|Kristi|NULL|Raman|NULL|0|NULL
10702|IN|0|NULL|Alexandra|B|Jones|NULL|0|NULL
10703|IN|0|NULL|Kristi|N|Subram|NULL|1|NULL
10704|IN|0|NULL|Alexandra|R|Brown|NULL|1|NULL
10705|IN|0|NULL|Kristi|D|Mehta|NULL|1|NULL
10706|IN|0|NULL|Kristi|NULL|Garcia|NULL|1|NULL
10707|IN|0|NULL|Alexandra|NULL|Davis|NULL|0|NULL
10708|IN|0|NULL|Kristi|NULL|Fernandez|NULL|0|NULL
10709|IN|0|NULL|Alexandra|E|Miller|NULL|0|NULL
10710|IN|0|NULL|Kristi|NULL|Lopez|NULL|2|NULL
10711|IN|0|NULL|Alexandra|NULL|Wilson|NULL|0|NULL
10712|IN|0|NULL|Alexandra|NULL|Moore|NULL|0|NULL
10713|IN|0|NULL|Arturo|NULL|Raji|NULL|0|NULL
10714|IN|0|NULL|Kristi|L|Martinez|NULL|0|NULL
10715|IN|0|NULL|Alexandra|NULL|Taylor|NULL|0|NULL
10716|IN|0|NULL|Alexandra|L|Anderson|NULL|2|NULL
10717|IN|0|NULL|Kristi|A|Gonzalez|NULL|2|NULL
10718|IN|0|NULL|Alexandra|C|Thomas|NULL|0|NULL
10719|IN|0|NULL|Alexandra|A|Jackson|NULL|2|NULL
10720|IN|0|NULL|Kristi|NULL|Rodriguez|NULL|2|NULL
10721|IN|0|NULL|Kristi|M|Sanchez|NULL|2|NULL
10722|IN|0|NULL|Kristi|E|Perez|NULL|0|NULL
10723|IN|0|NULL|Alexandra|B|White|NULL|0|NULL
10724|IN|0|NULL|Kristi|C|Martin|NULL|1|NULL
10725|IN|0|NULL|Alexandra|NULL|Harris|NULL|0|NULL
10726|IN|0|NULL|Alexandra|C|Martin|NULL|1|NULL
10727|IN|0|NULL|Kristi|NULL|Gomez|NULL|1|NULL
10728|IN|0|NULL|Alexandra|S|Thompson|NULL|0|NULL
10729|IN|0|NULL|Kristi|R|Rowe|NULL|2|NULL
10730|IN|0|NULL|Alexandra|J|Garcia|NULL|0|NULL
10731|IN|0|NULL|Alexandra|NULL|McDonald|NULL|0|NULL
10732|IN|0|NULL|Alexandra|A|Robinson|NULL|1|NULL
10733|IN|0|NULL|Alexandra|R|Clark|NULL|2|NULL
10734|IN|0|NULL|Kristi|J|Diaz|NULL|1|NULL
10735|IN|0|NULL|Gerald|NULL|Mehta|NULL|1|NULL
10736|IN|0|NULL|Alexandra|NULL|Rodriguez|NULL|0|NULL
10737|IN|0|NULL|Alexandra|NULL|Lewis|NULL|2|NULL
10738|IN|0|NULL|Alexandra|NULL|Lee|NULL|0|NULL
10739|IN|0|NULL|Arturo|NULL|Anand|NULL|0|NULL
10740|IN|0|NULL|Alexandra|NULL|Walker|NULL|0|NULL
10741|IN|0|NULL|Alexandra|NULL|Hall|NULL|0|NULL
10742|IN|0|NULL|Sydney|M|Smith|NULL|2|NULL
10743|IN|0|NULL|Gerald|M|Lopez|NULL|0|NULL
10744|IN|0|NULL|Sydney|NULL|Johnson|NULL|1|NULL
10745|IN|0|NULL|Gerald|NULL|Martinez|NULL|0|NULL
10746|IN|0|NULL|Gerald|NULL|Gonzalez|NULL|1|NULL
10747|IN|0|NULL|Gerald|NULL|Rodriguez|NULL|0|NULL
10748|IN|0|NULL|Sydney|J|Williams|NULL|0|NULL
10749|IN|0|NULL|Gerald|NULL|Sanchez|NULL|0|NULL
10750|IN|0|NULL|Gerald|N|Perez|NULL|1|NULL
10751|IN|0|NULL|Sydney|NULL|Jones|NULL|0|NULL
10752|IN|0|NULL|Gerald|K|Martin|NULL|0|NULL
10753|IN|0|NULL|Sydney|NULL|Brown|NULL|0|NULL
10754|IN|0|NULL|Gerald|NULL|Gomez|NULL|1|NULL
10755|IN|0|NULL|Sydney|NULL|Davis|NULL|0|NULL
10756|IN|0|NULL|Sydney|A|Miller|NULL|2|NULL
10757|IN|0|NULL|Damien|NULL|Stone|NULL|1|NULL
10758|IN|0|NULL|Gerald|C|Ruiz|NULL|0|NULL
10759|IN|0|NULL|Sydney|L|Wilson|NULL|0|NULL
10760|IN|0|NULL|Sydney|L|Moore|NULL|0|NULL
10761|IN|0|NULL|Gerald|M|Diaz|NULL|2|NULL
10762|IN|0|NULL|Gerald|L|Hernandez|NULL|0|NULL
10763|IN|0|NULL|Gerald|E|Jimenez|NULL|2|NULL
10764|IN|0|NULL|Sydney|NULL|Anderson|NULL|0|NULL
10765|IN|0|NULL|Gerald|A|Moreno|NULL|0|NULL
10766|IN|0|NULL|Gerald|R|Munoz|NULL|1|NULL
10767|IN|0|NULL|Gerald|NULL|Alonso|NULL|0|NULL
10768|IN|0|NULL|Gerald|K|Romero|NULL|0|NULL
10769|IN|0|NULL|Sydney|NULL|Thomas|NULL|1|NULL
10770|IN|0|NULL|Gerald|NULL|Navarro|NULL|1|NULL
10771|IN|0|NULL|Sydney|M|White|NULL|1|NULL
10772|IN|0|NULL|Marshall|L|Wang|NULL|0|NULL
10773|IN|0|NULL|Gerald|NULL|Gutierrez|NULL|0|NULL
10774|IN|0|NULL|Gerald|M|Torres|NULL|1|NULL
10775|IN|0|NULL|Gerald|E|Dominguez|NULL|2|NULL
10776|IN|0|NULL|Sydney|A|Harris|NULL|1|NULL
10777|IN|0|NULL|Sydney|R|Thompson|NULL|0|NULL
10778|IN|0|NULL|Gerald|A|Gill|NULL|0|NULL
10779|IN|0|NULL|Gerald|NULL|Vazquez|NULL|0|NULL
10780|IN|0|NULL|Sydney|NULL|Garcia|NULL|0|NULL
10781|IN|0|NULL|Sydney|C|Martinez|NULL|2|NULL
10782|IN|0|NULL|Sydney|L|Robinson|NULL|2|NULL
10783|IN|0|NULL|Gerald|M|Serrano|NULL|2|NULL
10784|IN|0|NULL|Sydney|NULL|Clark|NULL|2|NULL
10785|IN|0|NULL|Gerald|NULL|Ramos|NULL|0|NULL
10786|IN|0|NULL|Sydney|C|Rodriguez|NULL|0|NULL
10787|IN|0|NULL|Gerald|A|Carlson|NULL|0|NULL
10788|IN|0|NULL|Marshall|E|Chen|NULL|0|NULL
10789|IN|0|NULL|Gerald|J|Sanz|NULL|1|NULL
10790|IN|0|NULL|Gerald|A|Rubio|NULL|0|NULL
10791|IN|0|NULL|Sydney|L|Lewis|NULL|2|NULL
10792|IN|0|NULL|Sydney|NULL|Lee|NULL|0|NULL
10793|IN|0|NULL|Bruce|G|Suri|NULL|0|NULL
10794|IN|0|NULL|Sydney|A|Walker|NULL|2|NULL
10795|IN|0|NULL|Bruce|E|Jordan|NULL|0|NULL
10796|IN|0|NULL|Sydney|NULL|Hall|NULL|2|NULL
10797|IN|0|NULL|Bruce|H|Chandra|NULL|2|NULL
10798|IN|0|NULL|Katherine|J|Smith|NULL|0|NULL
10799|IN|0|NULL|Bruce|NULL|Patel|NULL|0|NULL
10800|IN|0|NULL|Katherine|C|Johnson|NULL|0|NULL
10801|IN|0|NULL|Katherine|K|Williams|NULL|2|NULL
10802|IN|0|NULL|Katherine|NULL|Jones|NULL|1|NULL
10803|IN|0|NULL|Katherine|NULL|Brown|NULL|2|NULL
10804|IN|0|NULL|Bruce|NULL|Sai|NULL|2|NULL
10805|IN|0|NULL|Marshall|NULL|Li|NULL|1|NULL
10806|IN|0|NULL|Bruce|T|Arun|NULL|0|NULL
10807|IN|0|NULL|Katherine|B|Miller|NULL|1|NULL
10808|IN|0|NULL|Bruce|G|Madan|NULL|0|NULL
10809|IN|0|NULL|Bruce|D|Srini|NULL|1|NULL
10810|IN|0|NULL|Bruce|NULL|Prasad|NULL|0|NULL
10811|IN|0|NULL|Katherine|A|Wilson|NULL|0|NULL
10812|IN|0|NULL|Bruce|NULL|Sara|NULL|2|NULL
10813|IN|0|NULL|Bruce|E|Rana|NULL|1|NULL
10814|IN|0|NULL|Katherine|L|Moore|NULL|1|NULL
10815|IN|0|NULL|Bruce|NULL|Raman|NULL|2|NULL
10816|IN|0|NULL|Katherine|B|Taylor|NULL|1|NULL
10817|IN|0|NULL|Bruce|NULL|Subram|NULL|0|NULL
10818|IN|0|NULL|Katherine|NULL|Anderson|NULL|0|NULL
10819|IN|0|NULL|Bruce|NULL|Mehta|NULL|0|NULL
10820|IN|0|NULL|Katherine|NULL|Thomas|NULL|2|NULL
10821|IN|0|NULL|Katherine|M|Jackson|NULL|0|NULL
10822|IN|0|NULL|Bruce|B|Garcia|NULL|0|NULL
10823|IN|0|NULL|Katherine|NULL|White|NULL|2|NULL
10824|IN|0|NULL|Katherine|B|Harris|NULL|1|NULL
10825|IN|0|NULL|Marshall|NULL|Liu|NULL|1|NULL
10826|IN|0|NULL|Bruce|E|Fernandez|NULL|1|NULL
10827|IN|0|NULL|Bruce|NULL|Lopez|NULL|0|NULL
10828|IN|0|NULL|Katherine|J|Martin|NULL|1|NULL
10829|IN|0|NULL|Katherine|K|Thompson|NULL|0|NULL
10830|IN|0|NULL|Bruce|D|Martinez|NULL|0|NULL
10831|IN|0|NULL|Bruce|NULL|Gonzalez|NULL|0|NULL
10832|IN|0|NULL|Bruce|NULL|Rodriguez|NULL|0|NULL
10833|IN|0|NULL|Katherine|A|Garcia|NULL|0|NULL
10834|IN|0|NULL|Bruce|NULL|Sanchez|NULL|0|NULL
10835|IN|0|NULL|Katherine|NULL|Martinez|NULL|2|NULL
10836|IN|0|NULL|Bruce|R|Perez|NULL|0|NULL
10837|IN|0|NULL|Katherine|NULL|Robinson|NULL|0|NULL
10838|IN|0|NULL|Katherine|NULL|Clark|NULL|0|NULL
10839|IN|0|NULL|Bruce|D|Martin|NULL|0|NULL
10840|IN|0|NULL|Katherine|J|Rodriguez|NULL|2|NULL
10841|IN|0|NULL|Katherine|NULL|Lewis|NULL|1|NULL
10842|IN|0|NULL|Bruce|NULL|Gomez|NULL|1|NULL
10843|IN|0|NULL|Katherine|A|Lee|NULL|1|NULL
10844|IN|0|NULL|Bruce|W|Ruiz|NULL|2|NULL
10845|IN|0|NULL|Katherine|L|Walker|NULL|0|NULL
10846|IN|0|NULL|Marshall|E|Yang|NULL|1|NULL
10847|IN|0|NULL|Bruce|L|Diaz|NULL|1|NULL
10848|IN|0|NULL|Bruce|NULL|Hernandez|NULL|0|NULL
10849|IN|0|NULL|Katherine|E|Hall|NULL|2|NULL
10850|IN|0|NULL|Chloe|E|Hall|NULL|0|NULL
10851|IN|0|NULL|Julia|R|Hall|NULL|0|NULL
10852|IN|0|NULL|Bruce|NULL|Ashe|NULL|0|NULL
10853|IN|0|NULL|Kaitlyn|T|Hall|NULL|0|NULL
10854|IN|0|NULL|Morgan|NULL|Hall|NULL|2|NULL
10855|IN|0|NULL|Bruce|L|Jiménez|NULL|0|NULL
10856|IN|0|NULL|Bruce|F|Moreno|NULL|0|NULL
10857|IN|0|NULL|Isabella|W|Hall|NULL|0|NULL
10858|IN|0|NULL|Alexandra|M|Hall|NULL|0|NULL
10859|IN|0|NULL|Sydney|T|Hall|NULL|1|NULL
10860|IN|0|NULL|Bruce|L|Alonso|NULL|0|NULL
10861|IN|0|NULL|Katherine|NULL|Hall|NULL|0|NULL
10862|IN|0|NULL|Amanda|NULL|Hall|NULL|0|NULL
10863|IN|0|NULL|Stephanie|E|Hall|NULL|1|NULL
10864|IN|0|NULL|Maria|NULL|Hall|NULL|2|NULL
10865|IN|0|NULL|Gabrielle|J|Hall|NULL|1|NULL
10866|IN|0|NULL|Haley|NULL|Hall|NULL|0|NULL
10867|IN|0|NULL|Bruce|D|Navarro|NULL|2|NULL
10868|IN|0|NULL|Bruce|S|Gutierrez|NULL|0|NULL
10869|IN|0|NULL|Marshall|L|Huang|NULL|1|NULL
10870|IN|0|NULL|Bruce|NULL|Torres|NULL|0|NULL
10871|IN|0|NULL|Madeline|NULL|Hall|NULL|0|NULL
10872|IN|0|NULL|Bruce|NULL|Dominguez|NULL|0|NULL
10873|IN|0|NULL|Bruce|P|Vazquez|NULL|0|NULL
10874|IN|0|NULL|Sophia|NULL|Hall|NULL|0|NULL
10875|IN|0|NULL|Bruce|C|Blanco|NULL|0|NULL
10876|IN|0|NULL|Mary|R|Hall|NULL|1|NULL
10877|IN|0|NULL|Amber|NULL|Hall|NULL|1|NULL
10878|IN|0|NULL|Courtney|B|Hall|NULL|1|NULL
10879|IN|0|NULL|Jenna|NULL|Hall|NULL|1|NULL
10880|IN|0|NULL|Jordan|NULL|Hall|NULL|0|NULL
10881|IN|0|NULL|Bruce|NULL|Serrano|NULL|0|NULL
10882|IN|0|NULL|Bruce|NULL|Ramos|NULL|1|NULL
10883|IN|0|NULL|Bruce|S|Carlson|NULL|0|NULL
10884|IN|0|NULL|Bailey|C|Hall|NULL|0|NULL
10885|IN|0|NULL|Mackenzie|A|Hall|NULL|0|NULL
10886|IN|0|NULL|Gabriella|NULL|Hall|NULL|0|NULL
10887|IN|0|NULL|Bruce|NULL|Suarez|NULL|1|NULL
10888|IN|0|NULL|Bruce|NULL|Sanz|NULL|0|NULL
10889|IN|0|NULL|Jan|M|Hall|NULL|0|NULL
10890|IN|0|NULL|Katelyn|E|Hall|NULL|0|NULL
10891|IN|0|NULL|Savannah|K|Hall|NULL|0|NULL
10892|IN|0|NULL|Marshall|J|Wu|NULL|2|NULL
10893|IN|0|NULL|Bruce|E|Rubio|NULL|0|NULL
10894|IN|0|NULL|Arthur|NULL|Suri|NULL|2|NULL
10895|IN|0|NULL|Arthur|NULL|Kapoor|NULL|0|NULL
10896|IN|0|NULL|Arthur|L|Chandra|NULL|0|NULL
10897|IN|0|NULL|Arthur|B|Patel|NULL|1|NULL
10898|IN|0|NULL|Kaylee|E|Hall|NULL|1|NULL
10899|IN|0|NULL|Arthur|A|Van|NULL|1|NULL
10900|IN|0|NULL|Arthur|E|Malhotra|NULL|0|NULL
10901|IN|0|NULL|Andrea|C|Hall|NULL|2|NULL
10902|IN|0|NULL|Arthur|E|Sai|NULL|1|NULL
10903|IN|0|NULL|Chloe|NULL|Allen|NULL|0|NULL
10904|IN|0|NULL|Jennifer|NULL|Allen|NULL|0|NULL
10905|IN|0|NULL|Kaitlyn|NULL|Allen|NULL|0|NULL
10906|IN|0|NULL|Marshall|NULL|Lin|NULL|0|NULL
10907|IN|0|NULL|Arthur|D|Madan|NULL|2|NULL
10908|IN|0|NULL|Morgan|D|Allen|NULL|1|NULL
10909|IN|0|NULL|Arthur|NULL|Smith|NULL|1|NULL
10910|IN|0|NULL|Isabella|NULL|Allen|NULL|0|NULL
10911|IN|0|NULL|Arthur|NULL|Prasad|NULL|0|NULL
10912|IN|0|NULL|Arthur|D|Sara|NULL|0|NULL
10913|IN|0|NULL|Natalie|NULL|Allen|NULL|0|NULL
10914|IN|0|NULL|Arthur|D|Rana|NULL|0|NULL
10915|IN|0|NULL|Alexandra|B|Allen|NULL|0|NULL
10916|IN|0|NULL|Sydney|K|Allen|NULL|0|NULL
10917|IN|0|NULL|Arthur|NULL|Raman|NULL|1|NULL
10918|IN|0|NULL|Katherine|NULL|Allen|NULL|0|NULL
10919|IN|0|NULL|Arthur|E|Subram|NULL|0|NULL
10920|IN|0|NULL|Arthur|A|Mehta|NULL|1|NULL
10921|IN|0|NULL|Amanda|NULL|Allen|NULL|1|NULL
10922|IN|0|NULL|Stephanie|NULL|Allen|NULL|0|NULL
10923|IN|0|NULL|Hailey|C|Allen|NULL|1|NULL
10924|IN|0|NULL|Arthur|T|Garcia|NULL|2|NULL
10925|IN|0|NULL|Arthur|J|Fernandez|NULL|0|NULL
10926|IN|0|NULL|Haley|T|Allen|NULL|1|NULL
10927|IN|0|NULL|Rebecca|E|Allen|NULL|0|NULL
10928|IN|0|NULL|Madeline|NULL|Allen|NULL|1|NULL
10929|IN|0|NULL|Arthur|G|Gonzalez|NULL|0|NULL
10930|IN|0|NULL|Sophia|NULL|Allen|NULL|2|NULL
10931|IN|0|NULL|Arthur|NULL|Rodriguez|NULL|2|NULL
10932|IN|0|NULL|Mary|NULL|Allen|NULL|0|NULL
10933|IN|0|NULL|Arthur|NULL|Sanchez|NULL|1|NULL
10934|IN|0|NULL|Arthur|L|Perez|NULL|1|NULL
10935|IN|0|NULL|Arthur|L|Martin|NULL|0|NULL
10936|IN|0|NULL|Amber|A|Allen|NULL|0|NULL
10937|IN|0|NULL|Arthur|NULL|Gomez|NULL|0|NULL
10938|IN|0|NULL|Courtney|M|Allen|NULL|0|NULL
10939|IN|0|NULL|Jenna|T|Allen|NULL|2|NULL
10940|IN|0|NULL|Arthur|NULL|Ruiz|NULL|1|NULL
10941|IN|0|NULL|Jordan|L|Allen|NULL|1|NULL
10942|IN|0|NULL|Sierra|S|Allen|NULL|0|NULL
10943|IN|0|NULL|Bailey|F|Allen|NULL|0|NULL
10944|IN|0|NULL|Mackenzie|NULL|Allen|NULL|2|NULL
10945|IN|0|NULL|Arthur|NULL|Diaz|NULL|2|NULL
10946|IN|0|NULL|Gabriella|NULL|Allen|NULL|0|NULL
10947|IN|0|NULL|Damien|A|Deng|NULL|2|NULL
10948|IN|0|NULL|Marshall|R|Ye|NULL|2|NULL
10949|IN|0|NULL|Arthur|W|Hernandez|NULL|0|NULL
10950|IN|0|NULL|Sara|H|Allen|NULL|1|NULL
10951|IN|0|NULL|Jada|NULL|Allen|NULL|1|NULL
10952|IN|0|NULL|Arthur|NULL|Alvarez|NULL|0|NULL
10953|IN|0|NULL|Arthur|K|Jiménez|NULL|0|NULL
10954|IN|0|NULL|Arthur|NULL|Moreno|NULL|1|NULL
10955|IN|0|NULL|Katelyn|I|Allen|NULL|1|NULL
10956|IN|0|NULL|Savannah|NULL|Allen|NULL|0|NULL
10957|IN|0|NULL|Arthur|L|Munoz|NULL|0|NULL
10958|IN|0|NULL|Kaylee|NULL|Allen|NULL|1|NULL
10959|IN|0|NULL|Arthur|M|Alonso|NULL|1|NULL
10960|IN|0|NULL|Allison|A|Allen|NULL|0|NULL
10961|IN|0|NULL|Andrea|K|Allen|NULL|1|NULL
10962|IN|0|NULL|Arthur|NULL|Romero|NULL|1|NULL
10963|IN|0|NULL|Chloe|NULL|Young|NULL|1|NULL
10964|IN|0|NULL|Arthur|NULL|Navarro|NULL|1|NULL
